element_id,part_num,color_id,design_id
6089861,3003,40,
4144226,32570,27,
6342589,76917pat0002,1053,76917
4109839,6121,4,
6416463,69969pr0030,84,101128
4261013,51644,272,
4120494,32219,14,
4107181,2418b,42,2418
4119304,32169,33,
4108205,4071,14,
4119369,6087,14,6087
4199079,45493,43,
4133577,3832,135,
3020844,30208,46,
4195194,3666,10,
4278579,53662,1082,
618426,6184,0,
4496984,3700,78,
6122898,19981pr0035,41,19981
4165506,42387,41,
233626,2336,0,
233628,2336,2,
6088339,90622,320,
6233514,92456c01pr0255,78,35677
6289349,4162pr9986,0,66724
3014023,30140,1,
233602,2336,7,
4118683,32086,41,
6170594,19981pr0061,46,19981
6129200,30367cpr1007,40,24046
6157588,19981pr0063,46,19981
4239262,2433,6,
4144263,32575,1,
6416090,69636,0,69636
4144183,32568,4,
4290196,2291,1,
6484622,973c26h27pr7053,19,76382
4107803,2854,4,2854
4188300,2584,4,2584
4283823,72824pr0003,15,54665
4227285,6238,41,
6122905,19981pr0039,41,19981
6482346,55422,14,
4101797,2744,19,
4271445,3832,288,
6438685,66857pr0003,19,68950
6415693,53094pr0003,0,100924
245044,2450,46,
6416089,71720,1,71720
4140216,32359,8,
6001207,4083,4,
6174498,973c03h03pr1234,288,76382
4240314,4083,2,
4216588,30145,379,
4161174,2823,14,2823
4161136,3743,25,
4140103,32350,73,
4100632,4066,351,
6400202,1703pr0001,15,77073
6395330,40925pat0008pr0002,0,1851
4120272,6942,12,6942
4256398,4276b,14,
4142142,6992,118,6992
3007240,30072,47,
6212210,2431pr9999,4,
4239247,4275b,2,
290321,2903,4,
6109153,3022,5,94148
4101645,3788,2,
4119322,32173,6,
6321414,3626cpr9786,31,71542
4279711,32310,72,
6275866,60670,47,
4296617,4617b,70,
4255150,50922,86,50922
4125304,32218,4,
4569086,64225,151,
6030744,3817,84,
4162146,4150,47,
4140196,32357,1,
4237044,30163,378,
4247835,6043,7,
3225138,32251,484,
6395505,30362,71,51067
4495018,50657pr0002,135,50657
4140171,32355,4,
619247,6192a,57,
4194703,41673,81,
389505,3895,19,
4175426,4868b,8,4868
4125269,3943b,25,3943
4141055,33291,47,33291
4200176,43616,27,
6445566,98162pr0014,19,
4234570,47333,34,47333
626840,4864a,47,6268
6020802,30177,15,
4119653,3021,351,
4210766,40375,72,
4153386,40239,15,
4579012,87811,135,
6384374,14718pr9993,14,
6097449,33291,1,
6433367,79717c03,71,79717
6411503,87079pr0294,73,
4284508,4325,5,4325
6059172,3308,5,3308
4106844,33005,100,33005
4621542,3010,5,3010
4290198,2291,10,
4175082,40384,4,40384
245305,2453a,19,
4253735,30274,19,30274
6273364,65224pr0005,15,59089
6372443,65224pr0012,70,83612
6422777,65224pr0018,78,102118
4582132,87796,135,
4130305,3710,13,
252726,2527,0,
3014021,30140,4,
6074023,30363,272,30363
6122907,19981pr0041,41,19981
4140201,32357,0,
4495057,30271pr0003,2,83294
4100392,6250,8,
4541237,3680,72,
4140192,32357,8,
4116606,2564,8,
6132262,92263,0,
428547,4285b,57,
3014028,30140,2,
4198406,32174,148,
6259043,92456c01pr0282,78,35677
6259913,92456c01pr0296,78,35677
6259922,92456c01pr0301,78,35677
617922,6179,351,6179
4153407,40241,72,
394321,3943b,4,
4165505,42386,36,
4216375,3742c01,5,3742
4119628,2291,7,
6231516,4738c,27,4738
459321,4593,4,
459202,4592,7,
4120018,4868b,4,4868
6450239,80267,72,80267
4140203,32357,1067,
6482900,970c22pr0005,4,108009
4162967,42058,10,42058
4213117,3942c,226,
4569780,3023,151,
4267427,50995pr0004,15,53116
6231523,30363,85,30363
245048,2450,34,
6153625,3626cpr1979,78,26924
4275759,53394,0,
4260415,45463,182,
4219576,3066,57,3066
4114047,6083,19,6083
4528928,2291,191,
245043,2450,33,
4256579,2450,6,
283301,2833,15,2833
4142986,3626b,6,3626
6295988,65224pr0007,78,66408
4640782,90398,28,
317673,3176,1,
282321,2823,4,
6450238,80268,72,80268
4618655,3622,5,3622
347523,3475b,1,3475
6460709,25972,28,25972
4200161,43614,73,
4257735,41733,72,
4116923,76244,7,76244
4200175,43616,19,
4596204,3678b,288,
4248166,4590,6,
4160552,3700,47,
474525,4745,6,
4190221,87687,4,6080
4143868,30601,8,
4125396,30474,0,
6143765,3626cpr1900,1,25904
6123718,3626cpr1764,78,23096
4242395,3675,484,
245326,2453a,0,
4291562,55629,484,55629
489122,4891,351,
295049,2950,42,
6211511,30367cpr0002,4,36305
6177779,30367cpr1010,40,30856
6244875,92456c01pr0285,78,35677
4621556,3031,5,
6170757,19981pr0045,46,19981
618425,6184,6,
4541708,6556,71,
4210830,30274,72,
4569558,3676,84,
6385350,970c68pr0002,272,
358721,3587,4,
4252370,6019,70,
235624,2356,14,2356
4265873,3846,151,
4496969,2357,78,
4154928,30601,272,
6450241,80274,72,80274
4225120,3678b,85,
6020153,30177,4,88430
4290191,2291,272,
6482898,28621pr4322,14,108007
4240130,3044b,6,
4205014,3933,272,3933
6374528,82276pat0002,297,82276
6296700,65224pr0008,78,67408
244101,2441,15,
6217797,3024,5,3024
4222818,3747a,6,3747
4186938,3700,366,3700
2450106,2450,25,
4158893,2655,0,
4129559,4592,19,
4125402,3585,4,
6099374,33291,29,
4119222,30168,15,
4225117,3676,85,
4183340,2713,3,2713
4522093,6175,15,
331521,3315,4,
4213526,2454a,6,2454
6421043,26603pr9972,4,101623
4216090,46282,143,46282
6152303,973c12h03pr9884,0,76382
3004624,30046,14,
4201719,45474,232,45474
245405,2454a,19,
4509443,3747b,1,3747
370244,3702,46,
4216578,47855,33,
6088624,3022,34,
4225129,3700,85,
4211812,2551,71,
6349820,92456c01pr0288,78,73141
6298526,49668,47,35162
6271188,49731,15,49731
6297258,30355,4,30355
6443868,20033,272,80698
600327,6003,8,
4189113,4209b,6,4209
6120889,970c03pat09,85,21019
6359802,50125,27,78664
4297008,53787,151,53787
4252689,50905,272,
4124282,32191,1,
4541719,3482,71,
6170247,28896,15,28896
394252,3942c,7,
6021788,98107,72,
6450242,80278,72,80278
4223922,6490,1091,6490
647222,6472,351,
4119605,4489a,8,
4239269,4599a,6,
4497683,58210,5,
245442,2454a,41,
273826,2738,0,
4124025,32191,2,
4258353,2441,2,2441
6352905,65224pr0010,92,79439
4250439,3587,19,
6286879,970c28pr9892,1,65615
4197628,45474,47,
6396959,14720,72,14720
4188388,6155,7,
4211484,4275b,71,
3225124,32251,14,
6023769,10113pr0003,0,
4141345,4433,14,
4130391,4204,7,
4569405,3678b,73,
6170270,19981pr0047,46,19981
4143563,4728,143,30657
4100601,6945,8,
6157593,19981pr0067,46,19981
6385943,79899pat0002,297,
4211265,30163,70,
331505,3315,19,
6341720,3626cpr9778,379,
4100852,31069,6,31069
408828,4088,2,
6013679,90641,2,
4100564,6051,0,
6286866,66237,378,
6354440,92456c01pr0289,78,73141
4217083,2356,72,
4167790,30163,72,
4286390,973c24h27pr1099,15,76382
4119638,2291,6,
4217396,48200,1057,
4566094,2436,25,
4656072,3678b,378,
4143869,30601,1,
4140102,32350,22,
4274362,973c24h02pb0123,379,76382
331501,3315,15,
4120237,6874,462,6874
6014044,90639,42,
4140107,32350,19,
6396962,18945,72,18945
4581346,4197,14,
4533101,4738c,70,4738
4273775,75347,1,
4143561,4727,115,4727
390175,3901,6,
245443,2454a,33,
6385398,65428pr0004,321,
244121,2441,4,2441
4243872,3001,1091,
4141532,33291,41,33291
6482892,970c35pr0005,3,108001
4283593,54539,5,54539
619109,6191,13,
4256454,4213,15,
4587498,89918,133,91673
473849,4738b,42,
3020943,30209,33,
261421,2614a,4,
4141173,33291,14,33291
4120300,33088,125,
4120305,6904,125,6904
4235968,3680,73,
245041,2450,36,
4140341,32191,7,
4121847,3482,3,
261401,2614a,15,
4243862,3004,1091,
4187207,3315,0,
6005316,2339,72,2339
4249183,6020,1,
359725,3597,6,
4111873,33120,462,33120
4261388,52415c01,13,52415
75533,75347,18,
6056963,11126,85,
6021572,11269,47,
4156106,30601,15,
6259915,92456c01pr0298,78,35677
304421,3044b,4,3044
4167788,30163,71,
6223481,3747a,322,3747
486128,4861,2,
359705,3597,19,
6170283,19981pr0048,46,19981
610825,6108,6,
4541711,6556,72,
331724,3317,14,
271521,2715,4,
6247799,30153,52,28556
4130393,4204,6,
4649768,43713,73,
4189030,4207,2,4207
6259930,92456c01pr0300,78,35677
4200830,2950,14,
6416785,65224pr0015,1089,101305
4213196,6162,226,
4271079,30294,0,42291
625428,6254,2,
245328,2453a,2,
359723,3597,1,
4168141,42602,40,
4512018,3815,297,
251226,2512,0,
4113997,4855,19,
358726,3587,0,
473828,4738b,2,
4113022,2362b,15,2362
6375395,41163pat0006,27,
431543,4315,33,
3300701,33007,15,
6297441,970c22pr9999,15,
6380658,85941,323,35313
4121695,30300,8,
4184007,3938,25,
4248155,4266,15,
4294706,3846pr0030,71,56407
443321,4433,4,
4243881,3020,1091,
4265653,50995pr0005,15,53207
606124,6061b,14,6061
274123,2741,1,
6089767,3020,41,
428528,4285b,2,
4142084,32247,25,
4109677,3475b,2,
4109960,30037,7,30037
444276,4442,0,
6011805,64392,71,64392
4121718,3037,8,3037
4162338,2639,6,
474526,4745,0,
4152986,40387,379,
4140532,32350,21,
6415222,72824pr0007,15,101024
474821,4748,4,4748
609043,6090,33,6090
4199073,45475,143,45475
6135224,19136pr0002,27,24821
4243886,6541,1091,
4167194,33215,129,33215
4101786,3679,0,
265325,2653,6,
4155040,32506,3,
4114725,6155,4,
4140104,32350,25,
6489841,973e134pr0001,3,76382
474527,4745,8,
6014537,3020,179,
6055235,2429,288,
6317441,39370,1103,39370
4267886,41529,320,
4271194,3685,14,
6400559,24121,14,43038
359727,3597,8,
4240397,6003,7,
4125499,2730,3,2730
6422074,65224pr0016,92,101836
4561801,4083,19,
4107174,6228b,7,6228
4541704,6556,14,
442421,4424,4,
6372758,973c47h34pr0001,25,76382
4243873,2456,1091,
4189802,3069b,42,
6016155,64179,4,64179
6469653,105199pr0002,84,106579
242902,2429,7,
4142089,32247,8,
4143542,32552,15,
4143870,30601,0,
347505,3475b,19,
4216539,3001,114,
3028523,30285,1,
393428,3934,2,
4100570,2529,2,
6493693,44661,4,35265
4212314,3838,7,3838
385327,3853,8,
4162153,3002,1051,
2741106,2741,25,
274128,2741,2,
4141443,6904,25,6904
6352693,65766,0,65766
4251458,2452,14,
4183210,30284,6,30284
4240312,4083,8,
4541705,6556,2,
4119606,4489a,2,
4109867,2466,42,30226
4144272,32575,25,
3300737,33007,10,
4109996,3044b,19,3044
4113279,6945,14,
3300724,33007,14,
4200130,30643,15,30643
250705,2507,19,
4239013,2452,1,
4640171,61287,71,
4294892,53550,288,
4143695,4360,8,4360
245423,2454a,1,2454
6349619,92456c01pr0351,78,73141
4234055,2446pr0021,4,50453
4205030,3002,351,3002
6492248,2586,31,2586
6112106,6112,25,
4160561,3703,46,
4109961,30037,15,30037
6217183,970c75pr9949,1103,37267
6422776,65224pr0017,78,102117
4226374,49274,115,
4120200,32211,22,32211
6129320,30370pr0003,15,24053
491461,4914,1051,
4283923,53982,15,
4183595,32474pr0001,8,
6384445,98878,46,98878
4244892,51285,1004,
4143345,30520,1,
382243,3822,33,
304423,3044b,1,
4133542,3020,135,
274102,2741,7,2741
4109989,3934,8,3934
4189104,2537b,0,2537
428552,4285b,7,
4653657,30055,19,
364940,3649,47,
4210914,30045,72,
4549771,2594,82,86339
4177229,2489,462,
4216332,4589,143,
4293853,75c31,4,56203
6472644,67142,0,1984
4144264,32575,2,
4101664,4489a,14,
4289233,55186,70,
4277163,50949,27,
4140417,32306,8,
4101663,4489a,1,
4180212,2537b,15,
4158922,3894,378,
4541236,3680,70,
6175703,3003pr0005,322,29813
4109901,33066,4,33066
4279750,53573,320,53573
4237040,6026,72,
4174113,3039,335,3039
4114752,71803,1,
4285327,30367bpr0008,320,54305
4188707,3005,135,
4239059,3957a,6,
6385367,40925pat0009pr0001,297,1078
6350466,92456c01pr0355,78,73141
331525,3315,6,
6070765,2341,322,
6408187,2491,0,2491
4518746,23265pr0001,15,61655
4140101,32350,1,
6078092,2540,70,
4120114,32169,1,
4120251,2714a,0,2714
4143224,33291,3,33291
4143359,4285b,25,4285
4144509,4285b,36,30234
4119484,75347,6,75347
612327,6123,8,6123
3027401,30274,15,
4551088,3834,19,
4130314,3006,112,
443323,4433,1,
4186372,4728,13,4728
4618663,3822,30,
6368481,26603pr9976,4,
4168485,2446,27,
4212983,3023,118,
4114684,30159,8,30159
4190488,4209b,0,4209
4160578,3701,46,
6489083,87747,25,87747
4222902,30271pr0006,15,
4243863,3622,1091,
4133541,3021,135,
4113940,30163,19,
304428,3044b,2,
4141122,4237,351,33340
4157276,31180,484,
4101617,3743,14,
4244171,51285,236,
6144685,30370pr0005,15,26010
6141536,970c01pat09pr0995,322,25500
82062,3437pr0067,2,82062
4160769,6052,15,
4217574,12825,43,
4195735,6584,8,
444702,4447,7,
4251794,3702,28,
263911,2639,1051,
4130312,3004,112,
428525,4285b,6,
4120213,2429,1,
4213326,30386,19,
4118932,30022,7,30022
4140220,32359,1,
4124035,32000,2,32000
4579842,30031,80,
4505337,59217pat0002,0,
4230881,46391a,45,46391
4112049,4908,4,4908
4214931,33230,7,33230
4141819,30217,13,30217
4119303,32169,0,32169
473875,4738b,6,
4177445,6538b,135,
4222834,47980,4,
4240281,4185,8,
4210850,41679,72,
290423,2904,1,
4211057,3933,72,3933
606621,6066,4,
4256393,4275b,8,
4140533,32350,41,
6333423,65203pr0008,78,75859
4256396,4276b,19,
4238854,4276b,1,
6447240,4192,71,4192
4590761,90392,19,
4513198,3069bpr0073,14,60533
4168139,42602,14,
609376,6093,0,
4243874,3007,1091,
304426,3044b,0,
4119228,6160c01,4,57894
4143379,2429,8,
4239372,3861b,0,
4240127,3044b,7,
318739,3187,20,
4187968,3622,135,
4161805,32505,7,
4241120,4275b,15,
4144203,32505,73,
4107516,3479,14,
6144688,30370pr0006,1103,26011
274105,2741,19,
4240189,2577,4,
6082832,12939,226,
4143440,32311,25,
459924,4599a,14,4599
4120265,33021,25,
6299333,92456c01pr9993,78,35677
4143872,30602,3,
4158926,3701,25,
4282743,2436,226,
4100482,6994,15,
6018791,970c01pr0005,14,12552
274826,3857,0,
6215530,30372pr0004,40,37153
6170162,19981pr0049,46,19981
4292594,53542,4,53542
4143874,30602,110,
4114037,30163,1,30163
4168639,42406,40,42406
4206827,3245b,8,3245
4189089,3933,0,3933
4541706,6556,70,
3003601,30036,15,30036
4179194,4275b,4,4275
4161176,41875,6,
4125548,3943b,8,3943
472821,4728,4,4728
4140106,32350,0,
6333422,65203pr0009,78,75854
6362978,69969pr0016,78,79476
6152488,11692pr0003,72,
4168609,42602,52,
419721,4197,4,
4183247,43892,4,
4218852,3820,232,
4503217,50914,0,
374328,3743,2,
3220228,32202,2,
258423,2584,1,
3201828,32018,2,
6396963,71710,72,71710
4244614,4728,1057,30657
4178556,4770,15,
304424,3044b,14,
6018938,970c01pr0006,1,12565
273040,2730,47,
4240351,3960,6,
4166886,4907,1,
6445292,10104430,9999,
4256443,4275b,72,
4269546,52045,14,
6424435,3003pr0141,19,69086
486328,4863,2,
4216325,3070b,143,
437674,4376,14,
4528175,61810,42,
4296280,2585,14,
4112509,4424,0,
4261386,52415c02,25,52413
4197756,46288,45,46288
6432416,12592c03,0,42428
4162033,6541,378,
4242122,3680,2,
6181633,6179pr9997,0,
6286852,973c03h15pr9764,212,
6447438,973c10h07pr4432,320,76382
4255338,6460,15,
6039502,30193,71,
4129962,4145c01pr0001,4,
6163692,30370pr0007,15,28522
6174520,92456c01pr9995,78,92456
3018328,30183,2,
4141663,6995,12,6995
4213318,30540,27,
6448254,92456c01pr0326,191,73141
4233527,2494,0,
4161080,30127,15,
4240230,6556,7,
4218089,47432,19,
4287155,2429,15,
4161827,2852,25,
243401,2434,15,
4113857,2397,15,2397
4143258,2593,4,2593
4129891,22500,110,22500
6182201,29096,47,
4521965,62387,308,
6287313,970c12pr9890,72,
4258128,30374,236,
4158924,3702,25,
4160671,6574,15,
6456189,22169,72,22169
4257345,3008,47,
4116804,30184,0,
6451561,56908,4,51488
6451564,78442,0,78442
256627,2566,8,
6039134,90641,0,10498
6070547,90641,27,10498
6444274,10104343,9999,
4164100,6192a,41,30337
4214081,6192a,8,6192
4218742,6192a,70,6192
4500916,6192a,27,6192
6236778,6192b,27,6192
6452566,11156,297,11156
4597421,2335,72,
408825,4088,6,
4291652,44361,378,44821
4180397,43708,1,
611941,6119,36,
6215467,30370pr0010,320,37136
4160673,6574,4,
6447440,973c35h07pr4379,288,76382
4183251,43892,1,
3009248,30092,34,
6447573,92438,308,92438
203324,2033,14,
618409,6184,13,
4243769,3068bpr0120,15,51358
4112535,3070b,57,
359702,3597,7,
450628,4506,2,
4188993,30377,335,30377
6417950,3685,1,3685
2904106,2904,25,
4170322,2476a,8,2476
4118907,3701,3,3701
4141387,4440,1,4440
6362751,79766,14,79766
4133515,2349b,351,
4196369,44715,178,44715
4242522,3811,26,
4211344,43857,70,
4129903,33201pr0001,47,
6346420,28592,4,
295205,2952,19,
4266222,3703,70,
6004450,32557,14,32557
4113270,2623,0,2623
4114286,75535,3,75535
6507862,30385,35,28623
4216092,51509b,54,45477
6174805,970c75pr9954,1103,29603
4215973,4859,15,4859
4566307,6108,0,
370125,3701,6,
6362752,79767,14,79767
6362568,80295,15,80295
6389939,80428,71,80428
6448799,28621pr4140,1088,104690
6448801,28621pr4138,78,104692
6448803,970c12pr2535,72,104694
6448804,28621pr4139,78,104695
6462056,970c03pat22pr2166,0,105304
6455376,973c26h20pr6770,19,76382
4211500,4592,71,
6426649,62113,15,62113
4280157,3935,0,
4251539,30163,28,
6447761,76797,288,76797
6444187,18675pr0038,40,104325
6464520,72329,25,5194
6459445,100943,0,100943
6466621,10106057,9999,
4216157,3935,71,
249801,2498,15,
4142004,4530,2,
4569767,3005,151,
4239012,2452,4,
6051517,3818,1103,
6350467,92456c02pr0001,84,73141
6384920,35836pr0005,0,99236
6399747,78532,27,
6293858,30022,14,30022
4124424,30374,8,30374
6388276,970c03pat07pr0001,0,66130
4200223,43853,27,
4598787,87610,72,
4247842,6043,6,
6385357,970c67pr0002,320,
6443358,15428,288,15428
4109651,2513,1,
4245386,3034,118,
290405,2904,19,
4227781,47326pat0002,0,
4107009,6909,12,6909
6572106,6572,25,
6449991,52979,1095,52979
4234056,2446pr0042,4,50454
6455989,973c27h03pr6776,15,76382
6444184,2019pr0424,15,104322
6454580,2459,27,2459
6454582,80274,27,80274
6454581,80278,27,80278
6396965,79768,72,79768
6454589,80324,27,80324
6457903,973c11h23pr6804,28,76382
6457848,973c12h07pr6801,72,76382
6454170,99206,84,99206
6448795,28621pr4135,4,104686
6448797,28621pr4136,4,104688
6458400,970c05pat22,272,77601
4119678,3024,18,
6414301,2277c01pr0002,73,2277
4160557,3709,47,
6170618,19981pr0055,46,19981
4277726,3834,71,
4141377,4334,7,4334
4129914,22670,334,22670
4288451,54701c01pr0001,15,55167
4502069,30370pr0019,15,83785
258501,2585,15,
4106480,6051,2,
6411673,75c11,71,100752
6453180,973c09h33pr6761,85,76382
6442314,32803,4,32803
6453335,75539,72,75539
6443213,98138pr0369,179,104233
6443215,49576pr0003,191,104235
4156777,32567,14,
4130317,3009,112,
4213123,6195,33,
6457116,32126,72,3182
6341397,27167,15,27167
4141407,4088,1,
6459336,91988,2,91988
270426,2704,0,
389902,3899,7,
4144238,32572,4,
6360337,77086,14,77086
4225766,3815,89,
4100562,6052,8,
6329433,973c01h03pr0001,0,
6099523,3298pr0031,15,19390
6296954,30374,4,21462
4247837,6043,4,
4203118,2452,2,
6314756,970c03pat12pr9849,0,69290
4280132,3935,14,
258523,2585,1,
6266246,970c27pat01pr0002,15,
6248093,10312,40,
4140296,2231,4,
6451475,10126,19,10126
3814013,973c36h01,13,
6213535,92456c02pr0059,26,92456
4161522,41820,7,
3015828,30158,2,
4162342,3034,1051,
4101717,3298,47,
4143571,6223,45,6223
4198578,44403c02,1075,
4179552,43889,8,
6152470,3626cpr9980,15,
6044199,3070bpr0084,0,14840
4166544,41673,19,
4248127,3936,19,
4192867,30633,33,30633
3020921,30209,4,
4250142,6479,1,6479
4239018,2452,8,
6454242,4162pr0099,0,104865
6454243,4162pr0100,0,104866
6170614,19981pr0058,46,19981
6451312,65700,5,65700
4200220,43853,73,
6447110,92198pr0411,92,104533
6447114,14769pr1279,29,104537
6452316,4039pr0001,15,104803
6452318,102295pr0001,15,104805
6025349,2531,179,
4220057,32572,86,
4119591,30218,17,
4143786,32554,54,
6215170,3626cpr1974,14,37061
4140245,32361,22,
6585106,6585,25,
4210838,42936,72,
4216155,3936,71,
6327138,973c21h21pr0002,297,
4280154,3935,15,
606126,6061b,0,6061
6396813,1568,19,
6385387,970c21pr9743,297,1098
6325085,973c22h01pr9787,4,
6335655,970c03pat27pr0001,0,77075
4119234,3818,25,
4526934,31213pr0020,14,
491473,4914,1,
6187574,30376,0,30376
2618126,2618,52,
4200212,43855,27,
4199690,45408,7,
4287693,54170,75,55018
6212472,92456c02pr0084,15,92456
6143909,3626cpr1895,4,25954
6143770,3626cpr1594,71,25897
4161880,6572,19,
6456013,973c03h03pr6777,0,76382
4113160,30127,1,30127
4120280,33176,14,33176
618401,6184,15,
4183885,2546,13,2546
4125467,33082,11,33082
4162063,41663,0,41663
4620904,3941,30,
6451002,78258,70,78258
6451310,74611,323,74611
6446786,3300,72,3300
6446788,3386,15,3386
6436361,3685,28,3685
6469441,4304,15,4304
6452882,19119,308,19119
6446790,24866,288,24866
6446785,25892,72,25892
6359942,77083,0,77083
6452797,55981,27,20896
6452828,18973,45,35303
6455691,973c46h03pr6772,179,76382
6455417,973c60h03pr6771,179,76382
6443846,93606,26,93606
6435617,25061,272,25061
6452900,16925c01pr0019,1,35642
6454702,11408c05pr0007,92,73161
6453340,3968,484,3968
6451156,4310,19,4310
6451746,34103,5,34103
6451742,73831,5,73831
485909,4859,13,
4623002,92222,1103,92222
6222932,15744,1103,15744
4154763,6572,7,6572
6116599,21459,1103,21459
6280290,65382,1103,65382
4114290,6572,14,6572
4173547,78c19,135,43675
6189147,19303,1103,32822
274806,3857,17,
6223502,36042pr0201,1103,38225
6345952,69754,1103,69754
6451747,79389,14,79389
6014026,98578,1103,98578
6303214,13695,1103,13695
6147740,24166pat0001,297,24166
4252664,30168,14,
6300580,973c11h01pr9708,15,
4133504,30055,2,
4112584,30137,14,
254523,2545,1,
4539148,64251,25,
4100585,6693,100,6693
4160672,6574,19,
4222181,31111pr9999,15,
4193257,43220c01,22,
6175345,92456c02pr0209,84,92456
3027301,30273,15,
4140419,32307,4,
4142794,30377,7,30377
4166641,3041,335,3041
6233551,92456c03pr0277,92,35677
4240299,6016,14,
4288059,3940b,15,3940
4513339,4589,297,
6044248,3070bpr0101,0,14877
4241006,2654,6,
4143580,30109,351,30109
4280155,3936,15,
4180887,3817,335,
4201195,4653,7,
6431537,2446,1062,30124
4597109,6131pr0005,308,
4114160,2337,0,
6441762,32028,3,32028
6452834,973c29h01pr6759,212,76382
6441765,60592,212,79128
6446696,79393,272,79393
4248122,3935,6,
6451744,6541,5,6541
6326196,973c01h01pr0002,320,76382
4181860,33213,13,33213
4144329,3649,351,
6342970,73109,15,73109
6451739,67329,2,67329
6443850,4871,5,4871
6135121,24166pat0003,297,24166
6347651,50946,1103,10885
6443845,32064a,26,31493
6443840,43719,26,41822
6445124,50373,85,50373
6447008,37364c23,84,37364
6449620,1746,2,1746
4211329,32201,70,
6469450,4304,1,4304
6469455,4304,14,4304
6436420,66909,71,66909
6449619,73832,4,73832
6438687,3068bpr0697,19,103770
6438689,2431pr0198,15,103772
4101611,2470,1,
6455746,973c01h01pr6773,0,76382
4248130,3936,4,
6469446,4304,4,4304
6233451,92456c02pr0214,84,35677
4248121,3935,1,
6194043,90640,4,
4255504,3956,85,
4227159,47336,135,
4142991,30377,3,30377
6439884,3038,320,3038
6451155,10104782,9999,104782
6097401,62812,320,
4160674,6574,1,
462723,4627,1,
618123,6181,1,
4227841,47339,135,47339
4107641,3299,2,
264226,2642,0,
6142184,30408pr0011,15,25675
4633592,61287,28,
6455810,973c01h01pr6774,26,76382
6434900,28621pr4116,73,103265
6438934,36060,308,3413
6438690,3068bpr0695,0,103773
6438692,87079pr0315,1,103775
6438693,3069bpr0389,25,103776
6438694,2821pr0009,71,103777
6438695,3004pr0111,84,103778
6438696,3068bpr0696,28,103779
6456549,3068bpr9410,72,105034
6456616,3068bpr9411,72,105035
6456617,3068bpr9412,71,105036
6456618,3068bpr9413,71,105037
6456620,3068bpr9414,323,105038
6452027,66855,72,66855
6438680,15068pr0080,71,103763
6438681,15068pr0081,71,103764
6454703,3068bpr9425,71,104916
6454719,28621,0,3274
6445127,28925c06,15,28925
6447884,53126,30,53126
6447885,68568,323,68568
6453279,92820c01pr0020,5,35614
4142644,2453b,8,2453
6435253,10103437,9999,
6435258,10103442,9999,
6435255,10103439,9999,
6435259,10103443,9999,
6435256,10103440,9999,
6435254,10103438,9999,
6435260,10103444,9999,
6443852,32123b,5,42136
6469463,4304,72,4304
4283022,2281pr0001,0,74654
6439886,78c06,0,100899
6436416,92950,4,92950
6435257,10103441,15,
6443848,64225,5,64225
6408578,30044,0,30044
4154159,30636,8,
4222632,31202c05pr0001,23,
4143031,2337,7,
4200683,4182,8,
6021884,11597,10,
6147641,24166pat0002,179,24166
6454729,28621,70,3274
4119663,2356,125,
4248124,3935,2,
6435618,26022,272,26022
6268111,4864a,40,
4133535,3006,135,
6437149,2187,4,2187
6437147,2188,4,2188
610426,6104,0,6104
6039195,3846,72,
4128657,32205,4,
6392821,87398pat0001,1103,87398
4268412,33230,1093,
6233541,92456c02pr0268,84,35677
6468392,60593,212,3662
264205,2642,19,
6376230,86125,297,86125
4520636,4536,15,4536
6285735,92815c01pr0101,78,38558
6285618,92816c01pr0100,78,38559
4155664,31767,14,
490914,4909pr0002,1077,
4168894,32565,1084,
6135119,24166pat0004,179,24166
6440977,2526,4,2526
4236801,33210,118,
373805,3738,19,
4183588,44375apr0001,7,
6435613,26559,272,26559
6392822,88644pat0001,1103,88644
6375781,4738c,1103,4738
6437168,3216,0,3216
6262496,21268,15,21268
6317016,21459,182,21459
6438255,973c22h10pr6559,4,76382
6418456,92512,0,92512
6437161,2188,321,2188
6437162,2188,10,2188
6430283,3216,297,3216
6440829,3486,0,3486
6433578,92534pat0001,182,92534
6437692,2187,1,2187
6437164,2187,10,2187
6437693,2188,1,2188
6437169,3217,0,3217
6454713,28621,15,3274
4508739,57548pat0001,15,60175
4247208,51377,0,
6019195,4891,158,
6437955,21301,308,21301
6296839,48002a,0,65446
6444471,973c27h01pr6635,15,76382
6444301,973c28h01pr6629,1,76382
6444336,973c28h01pr6631,1,76382
6437958,99563,14,99563
6444494,67043pat0001,19,100927
6436387,53912pr0001,15,103621
6436389,2528pr0015,15,103623
6438801,103822pr0001,28,103822
6446963,11055pr0022,15,104515
4219226,32554,33,
3032224,30322,14,
6435615,26560,272,26560
422204,4222,450,
4238873,47474,15,
6029812,3070bpr0130,27,13436
290424,2904,14,
241905,2419,19,
6096659,98133,191,
4144327,3649,8,
6497096,13808,158,5034
347501,3475b,15,3475
4213050,3938,226,
4143355,32191,19,32191
6135094,24166pat0005,179,24166
6000820,98136,42,
4153411,40242,70,
4241846,3961,47,
4107087,2466,14,
4112913,2397,1,2397
6438243,40527,19,40527
490906,4909pr0002,17,
4211562,2952,71,
4210721,4360,72,
4144318,30377,74,30377
6097583,30385,182,30385
6258941,92456c02pr0278,84,35677
4541287,4599b,72,
4211270,4505,70,
6397506,77107,14,77107
372927,3731,8,
4248132,3936,6,
6435616,80566,272,80566
6435723,77822,70,77822
